日期,类别,省份,城市,新增确诊,新增死亡,新增治愈,累计确诊,累计死亡,累计治愈
1月23日,地区级,上海,地区待确认,4,,,19,,
1月23日,地区级,上海,外地来沪,,,,1,,
1月23日,地区级,四川,成都,3,,,7,,
1月23日,地区级,四川,广安,1,,,2,,
1月23日,地区级,四川,达州,,,,1,,
1月23日,地区级,四川,绵阳,,,,2,,
1月23日,地区级,四川,德阳,1,,,1,,
1月23日,地区级,四川,遂宁,1,,,1,,
1月23日,地区级,四川,雅安,1,,,1,,
1月23日,地区级,北京,大兴,,,,2,,
1月23日,地区级,北京,昌平,,,,2,,
1月23日,地区级,北京,外地来京,5,,,7,,
1月23日,地区级,北京,丰台,1,,,2,,
1月23日,地区级,北京,海淀,1,,,3,,
1月23日,地区级,北京,通州,1,,,2,,
1月23日,地区级,北京,西城,1,,,3,,
1月23日,地区级,北京,朝阳,2,,,3,,
1月23日,地区级,北京,石景山,,,,1,,
1月23日,地区级,北京,顺义,1,,,1,,
1月23日,地区级,广东,深圳,,,2,15,,2
1月23日,地区级,广东,惠州,4,,,5,,
1月23日,地区级,广东,湛江,,,,2,,
1月23日,地区级,广东,珠海,4,,,8,,
1月23日,地区级,广东,佛山,5,,,6,,
1月23日,地区级,广东,广州,2,,,7,,
1月23日,地区级,广东,韶关,1,,,3,,
1月23日,地区级,广东,肇庆,,,,1,,
1月23日,地区级,广东,中山,1,,,2,,
1月23日,地区级,广东,清远,1,,,1,,
1月23日,地区级,广东,阳江,3,,,3,,
1月23日,地区级,黑龙江,牡丹江,,,,1,,
1月23日,地区级,黑龙江,哈尔滨,,,,1,,
1月23日,地区级,黑龙江,大庆,1,,,1,,
1月23日,地区级,黑龙江,绥化,1,1,,1,1,
1月23日,地区级,香港,香港,1,,,2,,
1月23日,地区级,浙江,杭州,,,,6,,
1月23日,地区级,浙江,台州,12,,,18,,
1月23日,地区级,浙江,温州,,,,6,,1
1月23日,地区级,浙江,舟山,,,,1,,
1月23日,地区级,浙江,宁波,,,,5,,
1月23日,地区级,浙江,金华,,,,1,,
1月23日,地区级,浙江,衢州,1,,,2,,
1月23日,地区级,浙江,绍兴,,,,1,,
1月23日,地区级,浙江,嘉兴,3,,,3,,
1月23日,地区级,安徽,合肥,1,,,6,,
1月23日,地区级,安徽,亳州,,,,1,,
1月23日,地区级,安徽,滁州,,,,1,,
1月23日,地区级,安徽,阜阳,1,,,2,,
1月23日,地区级,安徽,六安,1,,,2,,
1月23日,地区级,安徽,安庆,1,,,1,,
1月23日,地区级,安徽,蚌埠,1,,,1,,
1月23日,地区级,安徽,池州,1,,,1,,
1月23日,地区级,澳门,澳门,1,,,2,,
1月23日,地区级,湖南,长沙,4,,,8,,
1月23日,地区级,湖南,郴州,,,,1,,
1月23日,地区级,湖南,怀化,,,,3,,
1月23日,地区级,湖南,永州,3,,,4,,
1月23日,地区级,湖南,娄底,3,,,3,,
1月23日,地区级,湖南,湘潭,1,,,1,,
1月23日,地区级,湖南,岳阳,3,,,3,,
1月23日,地区级,湖南,株洲,1,,,1,,
1月23日,地区级,江苏,扬州,1,,,1,,
1月23日,地区级,江苏,苏州,1,,,2,,
1月23日,地区级,江苏,连云港,1,,,1,,
1月23日,地区级,江苏,南京,3,,,3,,
1月23日,地区级,江苏,南通,1,,,1,,
1月23日,地区级,江苏,无锡,1,,,1,,
1月23日,地区级,江西,抚州,,,,1,,
1月23日,地区级,江西,萍乡,,,,1,,
1月23日,地区级,江西,南昌,1,,,2,,
1月23日,地区级,江西,赣州,,,,,,
1月23日,地区级,江西,吉安,1,,,1,,
1月23日,地区级,江西,景德镇,,,,,,
1月23日,地区级,江西,九江,1,,,1,,
1月23日,地区级,江西,上饶,,,,,,
1月23日,地区级,江西,新余,1,,,1,,
1月23日,地区级,江西,宜春,,,,,,
1月23日,地区级,辽宁,沈阳,1,,,2,,
1月23日,地区级,辽宁,大连,,,,1,,
1月23日,地区级,辽宁,朝阳市,1,,,1,,
1月23日,地区级,宁夏,银川,,,,1,,
1月23日,地区级,宁夏,中卫,1,,,1,,
1月23日,地区级,山东,青岛,,,,3,,
1月23日,地区级,山东,威海,1,,,2,,
1月23日,地区级,山东,临沂,,,,2,,
1月23日,地区级,山东,济南,,,,,,
1月23日,地区级,山东,济宁,,,,,,
1月23日,地区级,山东,日照,1,,,1,,
1月23日,地区级,山东,潍坊,1,,,1,,
1月23日,地区级,山东,烟台,,,,,,
1月23日,地区级,台湾,台湾,,,,1,,
1月23日,地区级,天津,西青区,,,,1,,
1月23日,地区级,天津,河东区,,,,1,,
1月23日,地区级,天津,和平区,,,,1,,
1月23日,地区级,天津,南开区,,,,1,,
1月23日,地区级,天津,河北区,1,,,1,,
1月23日,地区级,云南,昆明,1,,,2,,
1月23日,地区级,重庆,垫江县,1,,,2,,
1月23日,地区级,重庆,万州区,1,,,3,,
1月23日,地区级,重庆,巫山县,1,,,3,,
1月23日,地区级,重庆,长寿区,2,,,3,,
1月23日,地区级,重庆,涪陵区,,,,1,,
1月23日,地区级,重庆,永川区,,,,2,,
1月23日,地区级,重庆,大渡口区,1,,,1,,
1月23日,地区级,重庆,奉节县,1,,,1,,
1月23日,地区级,重庆,九龙坡区,2,,,2,,
1月23日,地区级,重庆,开州区,2,,,2,,
1月23日,地区级,重庆,两江新区,1,,,1,,
1月23日,地区级,重庆,巫溪县,1,,,1,,
1月23日,地区级,重庆,秀山县,1,,,1,,
1月23日,地区级,重庆,渝北区,2,,,2,,
1月23日,地区级,重庆,云阳县,1,,,1,,
1月23日,地区级,重庆,忠县,1,,,1,,
1月23日,地区级,河南,郑州,1,,,5,,
1月23日,地区级,河南,洛阳,,,,1,,
1月23日,地区级,河南,三门峡,,,,1,,
1月23日,地区级,河南,信阳,1,,,1,,
1月23日,地区级,河南,周口,1,,,1,,
1月23日,地区级,福建,福州,1,,,2,,
1月23日,地区级,福建,宁德,1,,,1,,
1月23日,地区级,福建,泉州,1,,,1,,
1月23日,地区级,福建,厦门,1,,,1,,
1月23日,地区级,甘肃,白银,,,,1,,
1月23日,地区级,甘肃,兰州,,,,1,,
1月23日,地区级,广西,北海,3,,,6,,
1月23日,地区级,广西,柳州,1,,,2,,
1月23日,地区级,广西,梧州,,,,1,,
1月23日,地区级,广西,百色,1,,,1,,
1月23日,地区级,广西,桂林,2,,,2,,
1月23日,地区级,广西,河池,1,,,1,,
1月23日,地区级,贵州,贵阳,,,,1,,
1月23日,地区级,贵州,黔南州,,,,1,,
1月23日,地区级,贵州,铜仁,,,,1,,
1月23日,地区级,海南,海口,2,,,3,,
1月23日,地区级,海南,临高县,,,,1,,
1月23日,地区级,海南,三亚,1,,,2,,
1月23日,地区级,海南,万宁,1,,,2,,
1月23日,地区级,河北,石家庄,,,,1,,
1月23日,地区级,河北,沧州,1,1,,1,1,
1月23日,地区级,吉林,长春,,,,1,,
1月23日,地区级,吉林,吉林,1,,,1,,
1月23日,地区级,吉林,松原,1,,,1,,
1月23日,地区级,内蒙古,呼伦贝尔,1,,,1,,
1月23日,地区级,山西,太原,,,,1,,
1月23日,地区级,陕西,西安,,,,2,,
1月23日,地区级,陕西,咸阳,,,,1,,
1月23日,地区级,陕西,安康,1,,,1,,
1月23日,地区级,陕西,延安,1,,,1,,
1月23日,地区级,新疆,乌鲁木齐,2,,,2,,
1月23日,国家级,,,259,8,6,830,19,31
1月24日,省级,安徽,,24,,,39,,
1月24日,省级,澳门,,,,,2,,
1月24日,省级,福建,,5,,,10,,
1月24日,省级,甘肃,,2,,,4,,
1月24日,省级,广西,,10,,,23,,
1月24日,省级,贵州,,1,,,4,,
1月24日,省级,海南,,9,,,17,,
1月24日,省级,河北,,6,,,8,1,
1月24日,省级,黑龙江,,5,,,9,1,
1月24日,省级,湖北,,180,15,1,729,39,32
1月24日,省级,湖南,,19,,,43,,
1月24日,省级,吉林,,1,,,4,,
1月24日,省级,江苏,,9,,1,18,,1
1月24日,省级,江西,,11,,,18,,
1月24日,省级,辽宁,,8,,,12,,
1月24日,省级,内蒙古,,1,,,2,,
1月24日,省级,宁夏,,1,,,3,,
1月24日,省级,青海,,,,,,,
1月24日,省级,山东,,12,,,21,,
1月24日,省级,山西,,5,,,6,,
1月24日,省级,陕西,,10,,,15,,
1月24日,省级,上海,,13,,1,33,,1
1月24日,省级,四川,,13,,,28,,
1月24日,省级,台湾,,2,,,3,,
1月24日,省级,天津,,3,,,8,,
1月24日,省级,西藏,,,,,,,
1月24日,省级,香港,,3,,,5,,
1月24日,省级,新疆,,1,,,3,,
1月24日,省级,云南,,3,,,5,,
1月24日,省级,浙江,,19,,,62,,1
1月24日,省级,重庆,,30,,,57,,
1月24日,省级,北京,,15,,1,41,,1
1月24日,省级,河南,,23,,,32,,
1月24日,省级,广东,,25,,,78,,2
1月24日,地区级,湖北,武汉,77,15,1,572,38,32
1月24日,地区级,湖北,黄冈,52,,,64,,
1月24日,地区级,湖北,荆门,13,,,21,,
1月24日,地区级,湖北,荆州,2,,,10,,
1月24日,地区级,湖北,十堰,4,,,5,,
1月24日,地区级,湖北,仙桃,8,,,10,,
1月24日,地区级,湖北,孝感,4,,,26,,
1月24日,地区级,湖北,宜昌,,,,1,1,
1月24日,地区级,湖北,鄂州,1,,,1,,
1月24日,地区级,湖北,恩施州,11,,,11,,
1月24日,地区级,湖北,随州,5,,,5,,
1月24日,地区级,湖北,天门,3,,,3,,
1月24日,地区级,上海,地区待确认,13,,,32,,
1月24日,地区级,上海,外地来沪,,,1,1,,1
1月24日,地区级,四川,成都,9,,,16,,
1月24日,地区级,四川,广安,,,,2,,
1月24日,地区级,四川,达州,,,,1,,
1月24日,地区级,四川,绵阳,,,,2,,
1月24日,地区级,四川,德阳,,,,1,,
1月24日,地区级,四川,遂宁,1,,,2,,
1月24日,地区级,四川,雅安,,,,1,,
1月24日,地区级,四川,泸州,1,,,1,,
1月24日,地区级,四川,内江,1,,,1,,
1月24日,地区级,四川,自贡,1,,,1,,
1月24日,地区级,北京,大兴,,,1,2,,1
1月24日,地区级,北京,昌平,1,,,3,,
1月24日,地区级,北京,外地来京,4,,,11,,
1月24日,地区级,北京,丰台,,,,2,,
1月24日,地区级,北京,海淀,5,,,8,,
1月24日,地区级,北京,通州,1,,,3,,
1月24日,地区级,北京,西城,1,,,4,,
1月24日,地区级,北京,朝阳,3,,,6,,
1月24日,地区级,北京,石景山,,,,1,,
1月24日,地区级,北京,顺义,,,,1,,
1月24日,地区级,广东,深圳,5,,,20,,2
1月24日,地区级,广东,惠州,2,,,7,,
1月24日,地区级,广东,湛江,,,,2,,
1月24日,地区级,广东,珠海,2,,,10,,
1月24日,地区级,广东,佛山,3,,,9,,
1月24日,地区级,广东,广州,7,,,14,,
1月24日,地区级,广东,韶关,,,,3,,
1月24日,地区级,广东,肇庆,1,,,2,,
1月24日,地区级,广东,中山,,,,2,,
1月24日,地区级,广东,清远,1,,,2,,
1月24日,地区级,广东,阳江,2,,,5,,
1月24日,地区级,广东,东莞,1,,,1,,
1月24日,地区级,广东,汕头,1,,,1,,
1月24日,地区级,黑龙江,牡丹江,,,,1,,
1月24日,地区级,黑龙江,哈尔滨,5,,,6,,
1月24日,地区级,黑龙江,大庆,,,,1,,
1月24日,地区级,黑龙江,绥化,,,,1,1,
1月24日,地区级,香港,香港,3,,,5,,
1月24日,地区级,浙江,杭州,6,,,12,,
1月24日,地区级,浙江,台州,2,,,20,,
1月24日,地区级,浙江,温州,4,,,10,,1
1月24日,地区级,浙江,舟山,1,,,2,,
1月24日,地区级,浙江,宁波,1,,,6,,
1月24日,地区级,浙江,金华,1,,,2,,
1月24日,地区级,浙江,衢州,,,,2,,
1月24日,地区级,浙江,绍兴,3,,,4,,
1月24日,地区级,浙江,嘉兴,1,,,4,,
1月24日,地区级,安徽,合肥,4,,,10,,
1月24日,地区级,安徽,亳州,3,,,4,,
1月24日,地区级,安徽,滁州,1,,,2,,
1月24日,地区级,安徽,阜阳,5,,,7,,
1月24日,地区级,安徽,六安,,,,2,,
1月24日,地区级,安徽,安庆,3,,,4,,
1月24日,地区级,安徽,蚌埠,,,,1,,
1月24日,地区级,安徽,池州,,,,1,,
1月24日,地区级,安徽,马鞍山,4,,,4,,
1月24日,地区级,安徽,铜陵,3,,,3,,
1月24日,地区级,安徽,芜湖,1,,,1,,
1月24日,地区级,澳门,澳门,,,,2,,
1月24日,地区级,湖南,长沙,,,,8,,
1月24日,地区级,湖南,郴州,,,,1,,
1月24日,地区级,湖南,怀化,2,,,5,,
1月24日,地区级,湖南,永州,,,,4,,
1月24日,地区级,湖南,娄底,2,,,5,,
1月24日,地区级,湖南,湘潭,1,,,2,,
1月24日,地区级,湖南,岳阳,2,,,5,,
1月24日,地区级,湖南,株洲,,,,1,,
1月24日,地区级,湖南,常德,3,,,3,,
1月24日,地区级,湖南,衡阳,3,,,3,,
1月24日,地区级,湖南,邵阳,2,,,2,,
1月24日,地区级,湖南,益阳,4,,,4,,
1月24日,地区级,江苏,扬州,,,,1,,
1月24日,地区级,江苏,苏州,1,,1,3,,1
1月24日,地区级,江苏,连云港,,,,1,,
1月24日,地区级,江苏,南京,1,,,4,,
1月24日,地区级,江苏,南通,,,,1,,
1月24日,地区级,江苏,无锡,,,,1,,
1月24日,地区级,江苏,常州,5,,,5,,
1月24日,地区级,江苏,宿迁,1,,,1,,
1月24日,地区级,江苏,盐城,1,,,1,,
1月24日,地区级,江西,抚州,3,,,4,,
1月24日,地区级,江西,萍乡,,,,1,,
1月24日,地区级,江西,南昌,1,,,3,,
1月24日,地区级,江西,赣州,2,,,2,,
1月24日,地区级,江西,吉安,,,,1,,
1月24日,地区级,江西,景德镇,1,,,1,,
1月24日,地区级,江西,九江,1,,,2,,
1月24日,地区级,江西,上饶,2,,,2,,
1月24日,地区级,江西,新余,,,,1,,
1月24日,地区级,江西,宜春,1,,,1,,
1月24日,地区级,辽宁,沈阳,1,,,3,,
1月24日,地区级,辽宁,大连,1,,,2,,
1月24日,地区级,辽宁,朝阳市,1,,,2,,
1月24日,地区级,辽宁,本溪,1,,,1,,
1月24日,地区级,辽宁,葫芦岛,2,,,2,,
1月24日,地区级,辽宁,铁岭,2,,,2,,
1月24日,地区级,宁夏,银川,,,,1,,
1月24日,地区级,宁夏,中卫,,,,1,,
1月24日,地区级,宁夏,固原,1,,,1,,
1月24日,地区级,山东,青岛,1,,,4,,
1月24日,地区级,山东,威海,1,,,3,,
1月24日,地区级,山东,临沂,1,,,3,,
1月24日,地区级,山东,济南,2,,,2,,
1月24日,地区级,山东,济宁,2,,,2,,
1月24日,地区级,山东,日照,1,,,2,,
1月24日,地区级,山东,潍坊,,,,1,,
1月24日,地区级,山东,烟台,2,,,2,,
1月24日,地区级,山东,滨州,,,,,,
1月24日,地区级,山东,德州,1,,,1,,
1月24日,地区级,山东,菏泽,,,,,,
1月24日,地区级,山东,聊城,1,,,1,,
1月24日,地区级,台湾,台湾,2,,,3,,
1月24日,地区级,天津,西青区,,,,1,,
1月24日,地区级,天津,河东区,1,,,2,,
1月24日,地区级,天津,和平区,,,,1,,
1月24日,地区级,天津,南开区,,,,1,,
1月24日,地区级,天津,河北区,1,,,2,,
1月24日,地区级,天津,滨海新区,1,,,1,,
1月24日,地区级,云南,昆明,1,,,3,,
1月24日,地区级,云南,丽江,1,,,1,,
1月24日,地区级,云南,西双版纳州,1,,,1,,
1月24日,地区级,重庆,垫江县,,,,2,,
1月24日,地区级,重庆,万州区,7,,,10,,
1月24日,地区级,重庆,巫山县,,,,3,,
1月24日,地区级,重庆,长寿区,2,,,5,,
1月24日,地区级,重庆,涪陵区,,,,1,,
1月24日,地区级,重庆,永川区,1,,,3,,
1月24日,地区级,重庆,大渡口区,1,,,2,,
1月24日,地区级,重庆,奉节县,,,,1,,
1月24日,地区级,重庆,九龙坡区,1,,,3,,
1月24日,地区级,重庆,开州区,2,,,4,,
1月24日,地区级,重庆,两江新区,2,,,3,,
1月24日,地区级,重庆,巫溪县,1,,,2,,
1月24日,地区级,重庆,秀山县,,,,1,,
1月24日,地区级,重庆,渝北区,,,,2,,
1月24日,地区级,重庆,云阳县,1,,,2,,
1月24日,地区级,重庆,忠县,2,,,3,,
1月24日,地区级,重庆,璧山区,2,,,2,,
1月24日,地区级,重庆,城口县,1,,,1,,
1月24日,地区级,重庆,丰都县,1,,,1,,
1月24日,地区级,重庆,合川区,2,,,2,,
1月24日,地区级,重庆,梁平区,1,,,1,,
1月24日,地区级,重庆,石柱县,3,,,3,,
1月24日,地区级,河南,郑州,3,,,8,,
1月24日,地区级,河南,洛阳,,,,1,,
1月24日,地区级,河南,三门峡,,,,1,,
1月24日,地区级,河南,信阳,4,,,6,,
1月24日,地区级,河南,周口,3,,,4,,
1月24日,地区级,河南,南阳,8,,,8,,
1月24日,地区级,河南,平顶山,1,,,1,,
1月24日,地区级,河南,新乡,1,,,1,,
1月24日,地区级,河南,驻马店,2,,,2,,
1月24日,地区级,福建,福州,2,,,5,,
1月24日,地区级,福建,宁德,,,,1,,
1月24日,地区级,福建,泉州,,,,1,,
1月24日,地区级,福建,厦门,2,,,3,,
1月24日,地区级,甘肃,白银,,,,1,,
1月24日,地区级,甘肃,兰州,1,,,2,,
1月24日,地区级,甘肃,临夏,1,,,1,,
1月24日,地区级,广西,北海,,,,6,,
1月24日,地区级,广西,柳州,1,,,3,,
1月24日,地区级,广西,梧州,,,,1,,
1月24日,地区级,广西,百色,,,,1,,
1月24日,地区级,广西,桂林,4,,,6,,
1月24日,地区级,广西,河池,2,,,3,,
1月24日,地区级,广西,防城港,2,,,2,,
1月24日,地区级,广西,玉林,1,,,1,,
1月24日,地区级,贵州,贵阳,,,,1,,
1月24日,地区级,贵州,黔南州,,,,1,,
1月24日,地区级,贵州,铜仁,1,,,2,,
1月24日,地区级,海南,海口,,,,3,,
1月24日,地区级,海南,临高县,,,,1,,
1月24日,地区级,海南,三亚,3,,,5,,
1月24日,地区级,海南,万宁,3,,,5,,
1月24日,地区级,海南,儋州,3,,,3,,
1月24日,地区级,海南,陵水县,,,,,,
1月24日,地区级,海南,琼海,,,,,,
1月24日,地区级,河北,石家庄,3,,,4,,
1月24日,地区级,河北,沧州,1,,,2,1,
1月24日,地区级,河北,保定,1,,,1,,
1月24日,地区级,河北,承德,1,,,1,,
1月24日,地区级,吉林,长春,,,,1,,
1月24日,地区级,吉林,吉林,1,,,2,,
1月24日,地区级,吉林,松原,,,,1,,
1月24日,地区级,内蒙古,呼伦贝尔,,,,1,,
1月24日,地区级,内蒙古,锡林郭勒,1,,,1,,
1月24日,地区级,山西,太原,1,,,2,,
1月24日,地区级,山西,大同,1,,,1,,
1月24日,地区级,山西,运城,2,,,2,,
1月24日,地区级,山西,长治,1,,,1,,
1月24日,地区级,陕西,西安,2,,,4,,
1月24日,地区级,陕西,咸阳,2,,,3,,
1月24日,地区级,陕西,安康,2,,,3,,
1月24日,地区级,陕西,延安,,,,1,,
1月24日,地区级,陕西,商洛,1,,,1,,
1月24日,地区级,陕西,铜川,3,,,3,,
1月24日,地区级,新疆,乌鲁木齐,1,,,3,,
1月24日,地区级,青海,西宁,,,,,,
1月24日,国家级,,,457,16,3,1287,35,34
1月25日,省级,安徽,,21,,,60,,
1月25日,省级,澳门,,,,,2,,
1月25日,省级,福建,,8,,,18,,
1月25日,省级,甘肃,,3,,,7,,
1月25日,省级,广西,,10,,,33,,
1月25日,省级,贵州,,1,,,5,,
1月25日,省级,海南,,5,,,22,,
1月25日,省级,河北,,5,,,13,1,
1月25日,省级,黑龙江,,6,,,15,1,
1月25日,省级,湖北,,323,13,10,1052,52,42
1月25日,省级,湖南,,26,,,69,,
1月25日,省级,吉林,,,,,4,,
1月25日,省级,江苏,,13,,,31,,1
1月25日,省级,江西,,18,,,36,,
1月25日,省级,辽宁,,5,,,17,,
1月25日,省级,内蒙古,,5,,,7,,
1月25日,省级,宁夏,,1,,,4,,
1月25日,省级,青海,,1,,,1,,
1月25日,省级,山东,,18,,,39,,
1月25日,省级,山西,,3,,,9,,
1月25日,省级,陕西,,7,,,22,,
1月25日,省级,上海,,7,1,,40,1,1
1月25日,省级,四川,,16,,,44,,
1月25日,省级,台湾,,,,,3,,
1月25日,省级,天津,,2,,,10,,
1月25日,省级,西藏,,,,,,,
1月25日,省级,香港,,,,,5,,
1月25日,省级,新疆,,1,,,4,,
1月25日,省级,云南,,6,,,11,,
1月25日,省级,浙江,,42,,,104,,1
1月25日,省级,重庆,,18,,,75,,
1月25日,省级,北京,,13,,1,54,,2
1月25日,省级,河南,,51,1,,83,1,
1月25日,省级,广东,,20,,,98,,2
1月25日,地区级,湖北,武汉,46,7,8,618,45,40
1月25日,地区级,湖北,黄冈,58,2,2,122,2,2
1月25日,地区级,湖北,荆门,17,1,,38,1,
1月25日,地区级,湖北,荆州,23,2,,33,2,
1月25日,地区级,湖北,十堰,15,,,20,,
1月25日,地区级,湖北,仙桃,1,,,11,,
1月25日,地区级,湖北,孝感,29,,,55,,
1月25日,地区级,湖北,宜昌,19,,,20,1,
1月25日,地区级,湖北,鄂州,,,,1,,
1月25日,地区级,湖北,恩施州,6,,,17,,
1月25日,地区级,湖北,随州,31,,,36,,
1月25日,地区级,湖北,天门,2,,,5,,
1月25日,地区级,湖北,黄石,31,1,,31,1,
1月25日,地区级,湖北,咸宁,43,,,43,,
1月25日,地区级,湖北,襄阳,2,,,2,,
1月25日,地区级,上海,地区待确认,7,,,39,,
1月25日,地区级,上海,外地来沪,,1,,1,1,1
1月25日,地区级,四川,成都,6,,,22,,
1月25日,地区级,四川,广安,,,,2,,
1月25日,地区级,四川,达州,,,,1,,
1月25日,地区级,四川,绵阳,3,,,5,,
1月25日,地区级,四川,德阳,,,,1,,
1月25日,地区级,四川,遂宁,,,,2,,
1月25日,地区级,四川,雅安,,,,1,,
1月25日,地区级,四川,泸州,1,,,2,,
1月25日,地区级,四川,内江,,,,1,,
1月25日,地区级,四川,自贡,,,,1,,
1月25日,地区级,四川,甘孜,2,,,2,,
1月25日,地区级,四川,乐山,1,,,1,,
1月25日,地区级,四川,眉山,1,,,1,,
1月25日,地区级,四川,南充,2,,,2,,
1月25日,地区级,北京,大兴,,,1,2,,2
1月25日,地区级,北京,昌平,2,,,5,,
1月25日,地区级,北京,外地来京,,,,11,,
1月25日,地区级,北京,丰台,1,,,3,,
1月25日,地区级,北京,海淀,5,,,13,,
1月25日,地区级,北京,通州,1,,,4,,
1月25日,地区级,北京,西城,1,,,5,,
1月25日,地区级,北京,朝阳,2,,,8,,
1月25日,地区级,北京,石景山,,,,1,,
1月25日,地区级,北京,顺义,,,,1,,
1月25日,地区级,北京,东城,1,,,1,,
1月25日,地区级,广东,深圳,7,,,27,,2
1月25日,地区级,广东,惠州,1,,,8,,
1月25日,地区级,广东,湛江,2,,,4,,
1月25日,地区级,广东,珠海,,,,10,,
1月25日,地区级,广东,佛山,1,,,10,,
1月25日,地区级,广东,广州,,,,14,,
1月25日,地区级,广东,韶关,,,,3,,
1月25日,地区级,广东,肇庆,2,,,4,,
1月25日,地区级,广东,中山,,,,2,,
1月25日,地区级,广东,清远,1,,,3,,
1月25日,地区级,广东,阳江,1,,,6,,
1月25日,地区级,广东,东莞,1,,,2,,
1月25日,地区级,广东,汕头,1,,,2,,
1月25日,地区级,广东,揭阳,3,,,3,,
1月25日,地区级,黑龙江,牡丹江,,,,1,,
1月25日,地区级,黑龙江,哈尔滨,2,,,8,,
1月25日,地区级,黑龙江,大庆,2,,,3,,
1月25日,地区级,黑龙江,绥化,1,,,2,1,
1月25日,地区级,黑龙江,齐齐哈尔,1,,,1,,
1月25日,地区级,香港,香港,,,,5,,
1月25日,地区级,浙江,杭州,15,,,27,,
1月25日,地区级,浙江,台州,1,,,21,,
1月25日,地区级,浙江,温州,8,,,18,,1
1月25日,地区级,浙江,舟山,,,,2,,
1月25日,地区级,浙江,宁波,7,,,13,,
1月25日,地区级,浙江,金华,1,,,3,,
1月25日,地区级,浙江,衢州,1,,,3,,
1月25日,地区级,浙江,绍兴,1,,,5,,
1月25日,地区级,浙江,嘉兴,4,,,8,,
1月25日,地区级,浙江,湖州,1,,,1,,
1月25日,地区级,浙江,丽水,3,,,3,,
1月25日,地区级,安徽,合肥,3,,,13,,
1月25日,地区级,安徽,亳州,2,,,6,,
1月25日,地区级,安徽,滁州,,,,2,,
1月25日,地区级,安徽,阜阳,3,,,10,,
1月25日,地区级,安徽,六安,1,,,3,,
1月25日,地区级,安徽,安庆,1,,,5,,
1月25日,地区级,安徽,蚌埠,,,,1,,
1月25日,地区级,安徽,池州,,,,1,,
1月25日,地区级,安徽,马鞍山,3,,,7,,
1月25日,地区级,安徽,铜陵,,,,3,,
1月25日,地区级,安徽,芜湖,2,,,3,,
